2;Afo, напиши куда своих водишь, там же на полдня тоже можно? Я б свою красавицу куда-нибудь временами отдавала....;
2;Да, 1200 - ожидаемый результат, если вычитать из 2400 одну тысячу (учитель математики весь первый класс пробыла на больничном )Главное ж не результат, как все понимают, а НУЖНЫЕ выводы;
2;еще наша воспитатель часто по выходным работает, и в субботу и в воскр, некоторые ночевать остаются...дайте чужие деньги посчитать ))если 300 р. взять половину на еду - 150 р.150х20=3000 с одного ребенка 5 - 15000 8 - 24000 в выходные 1-2-3 человека бывает - еще руб 500 за выходные х 4 = 2000 ночевки раз 5 точно кто нить в мес остается - там кормить не надо - 1500 ну минимум 12000 она точно заработывает - максимум около 25000...При том что она дома, себе готовит и детям заодно. Хоз расходы какие могут быть? Мыло порошок, туалетная бумага... ну 1000 в мес на всякие краски-бумажки... игрушки мы часто дарим...;
1;Ну если это так выгодно, что ж сами этим не займетесь, а?   Вот только все, кто ко мне детей приводит, говорит, что они бы эту ораву чужих бегающих кричащих носящихся детей просто бы не вынесли. За каждым усмотреть, всех накормить ( а маленьких еще и ложкой!), штаны переодеть, попу помыть, собрать погулять, на улице в кучу собрать, бардак дома, игрушки, книжки..никуда невозможно выйти, по делам, например... Все время готовить, после этого гора посуды, уложить спать-раздеть-укрыть-книжку прочитать раз 5, язык отсох уже.  Тяжело, девчата, и физически и морально. Мне вот вчера претензию выдвинули-не тем ребенка кормлю! Он дома, оказывается, Дошираком питается только, а я ему супы-картошку-каши даю. Ребенку 1,5 года! Теперь я, видимо, плохая няня, портящая ребенку систему питания;
2;Фруктик, я в восхищении!Видимо твое это призвание...любишшь детей и умеешь с ними справляться. Верю, что не легкое это дело...так что терпения и удачи!;
2;Фруктик я ни в коем разе не хотела обидеть тебя или других нянь/воспитателей!! Я ж сама призналась, что считаю чужие деньги, что не есть правильно! Я прекрасно представляю себе, что такое работа с детьми, поэтому сразу тут и написала - я на это не способна! Чуть выше по теме... Это большущая ответственность и тяжелейший труд! Я очень благодарна нашей няне, что она детям нашим как вторая мама  Она их больше всему научила, чем я, т.к. вижу детей вечерами да в выходные.Но на самом деле этим выгодно заниматься. Но только тем, у кого есть призвание и желание работать. У нашей есть такое. Я НИКОГДА не видела у нее в доме бардака! Сколько бы детей не было, дети всегда умыты, опрятно одеты, накормлены, у них всегда есть занятие, она не слоняются по кв...  и это когда б я не пришла... К слову, когда я дома с детьми была в 1,5-2-3 года, я только и делала, что убирала за ними, все равно был бардак  ...ну в общем она хорошая няня  Желаю и тебе Фруктик таких же отзывов;
2;Евочка, под бардаком я имела ввиду разбросанные игрушки, постоенные из подручных средств домики, шалаши на спортивном комплексе   Вы бы видели лица людей, которые приходят по каким-то делам, не зная нас, и навстречу моя орава выкатывается   Тем более сейчас 2 ребенка только, больше не беру из-за малышки, получается с моими 5, все разновозрастные, та еще картина многодетной мамаши!  Вообще в мини-садике ребенку интересней, друзья, с которыми поиграть-побегать, и кушают они в компании намного лучше, проверенно неоднократно, ролевые игры, что необходимы для моделирования ребенком мира взрослых, соревнования в творчестве, да и много другого. Но лучше, чтобы деток было немного, ну максимум 5, а лучше 3. Тогда и внимание и заботы достнется всем сполна.;
2;Как-то тема плавно перешла на мини-садики. Девочки, а какие требования вы предъявляете няне помимо образования и опыта работы. Что она должна еще делать: готовить ребенку, можно ли готовить себе из продуктов работодателей или должна приносить с собой свою еду, гулять с ребенком только во дворе или должна выезжать в парк, например? Что еще?;
2;Бабуха, это смотря за какие деньги Если 50руб в час, то просто присматривать за ребенком, кормить, машинку покатать, ну может книжки почитать. Погулять и во дворе можно.Если речь о большей сумме, тут вон 200руб/час просят    то, конечно, как минимум какие-нибудь дополнительные занятия, английским, логопедией, театром и т.д., погулки в парке, готовка для малыша и т.д.Еда, думаю, во всех случаях нанимателя, кроме тех, когда няня на час или два приходит.;
2;Мне такое тоже говорили. Мама с папой кормили малыша дома морской капустой в ж/б   , а он у них бастовал, после моей нормальной пищи,и  кушать отказывался. А еще нельзя было давать мясо, по той же причине, дома не ел после садика , в выходные дни. Так что, родители разные бывают, есть требовательные, а есть безалаберные.;
2;Да, девочки цены у нас в Хабаровске!У меня мама няней работает в Омске с ребенком 7 лет, платят 70 р в час, и это считается хорошей з/п. Она готовит ребенку, гуляет с ним, забирает со школы, водит в кружок, делает домашку, научила читать, играет с ним, ездят в парк. Средняя цена няни в час 40-50р, с ребенком до года 60-70р. И что интересно мини-садиков практически в городе нет, все няни приходящие.Ну и цены на продукты и комуналку конечно в Омске гораздо ниже... но даже учитывая НАШИ цены, цена за час не должна быть выше 80-100р.Ну, а за 200р в час  я и сама няней для своего ребенка буду!;
2;позно включилась в темку. с вопросом нянь в нашей семье сталкиваемся  давно и плотно. У сестры дочкам 8 и 4 года, няньки живут с ними с рождения (одна постоянная, вторая - менялась). Сейчас такая система, няни работают двое через двое, получают каждая по 15 000. Но учтите, что дети уже взрослые, одна в школе полдня, потом еще 2 часа занимается с репетитором дома, вторая весь день в саду. Т.е. няни ничего толком и не делают, просто присутствуют дома с детьми и кормят их. Стирка-уборка-глажка на домработнице. И при том няни еще носом вертят и пытаются постоянно отпроситься куда -нить по делам, или свалить пораньше.;
1;Прошу прощения за долгое отсутствие, столько всего навалилось, просто ужас. Да, няню я нашла, вернее к нам стала ездить из пригорода проверенная няня, та что с 6-ти месяцев была у нас, она очень хорошо относится к моей малышке, любит ее по настоящему, по этому, когда она узнала, как мы выгнали и за что предыдущую няню она решила ездить издалека. Так, что пока мы рады, дочька снова рада от прихода няни, знает 4 слова: папа,мама,баба,няня  Единственное, не знаю насколько ее хватит, потому как ездить действительно далеко - с.Черной речки в 1-й микрорайон это от 1 до 1,5 часов езды.;
2;Ни грамма не смешно :-/ А в садике мамы не вылезают с больничных (проработала в саду 10 лет).;
2;"Aspire ну не все так, что ж Вы всех под одну гребенку. А то что няня от ребенка к ребенку - тоже не вижу ничего страшного, абсолютно. И на улице есть контакт. И по гостям постоянно ходят все. А Ваше предложение - спасибо. Тут многие мамочки нуждаются в услугах. Продублируйте Ваше объявлениях в последней теме """"Услуги... """"";
2;"Lala, я выразилась очень спокойно и разве """"поливала все остальное""""? ";
1;Девочки,очень и срочно нужна няня! Может кто-нибудь порекомендует, а так очень страшно доверить своего ребеночка не проверенному человеку.;
1;"Волею судеб вынуждены с мужем работаь с утра до вечера (как и многие).Сынишку водим сейчас в минисадик (еле уговорили с доплатой за сложность), но он еще очень маленький, c ложки не ест, на горшок не ходит.И часто болеет, два дня походит и на неделю на больничный.встал выбор няни, звонила по объявлениям сама:итог: бОльшая часть объявлений - это минисадики, таких маленьких деток просто не хотят брать.приходящие няни: выбор невелик, а некоторые заламывают такие требования: """"мне пожалуйста оплату 100 руб в час., проезд оплатите, и обед на плите для меня оставьте!""""это при 10 часовом рабочем дне (с 8-30 до 18-30) получается 21 тысяча в месяц!и еще еда для малышаобратилась в агентсво, озвучила свои условия: что есть старший ребенок, есть собака, что живем в центре, что платить готова по 80 руб. за час., нужно ухаживать за ребенком, кормить, гулять, приучать к ложке и к горшку:итог: просмотрела преложенных нянь.одни бичихи или фрекенбоки! таких в дом так-то страшно пустить, не то чтоб двоих детей оставить.начинаю отчаиваться...люди добрые поможите чем можите!жалко малыша....";
2;Я наоборот люблю деток совсем маленьких, я б и грудных брала, если б давали   А уж с года всегда беру. Ну и что, что ложкой не ест? Покормим. На горшок сама приучаю ходить-в коллективе это быстро получается. Только я живу далеко....Блин, 100 руб/час, упасть можно! Откуда у родителей такие деньги-то?;
1;деньги-то отдаешь последние, чтоб работу не потерять.лялька скоро подрастет, а работу найти будет уже сложно.;
2;Кстати да, я бы тож к малышу пошла бы, мне с ними хорошо. Но у меня пока свои небольшие.;
2;osta, а может плюнуть на работу и посидеть с дитем, тем более говорите что деньги уходят на садик и нянь.Работу всегда найдете,  а ребенок вырастет и это уже не вернуть. У меня тоже была хорошая работа и платили хорошо, но мне наплевать, важнее ребенок. А то получается и денег не заработала и дите с чужой тетей. Если что извини за советы;
2;10-12 тыс-это не очень дорогаяш    ОФигеть...тогда я даром с детьми нянчусь   ;
2;СмитаСпасибо за предложение, но мне нужна приходящая няня, а отвести я могу и в соседний подъезд, там предлагают такую услугу. Но, мой ребёнок иногда в это время спит (не будить же его), затем гуляет, причём не в одном дворе, а по кварталлу (няня, следящая за несколькими детьми просто не уследит за ним, к тому же мы своему ребёнку ничего не запрещаем, если нет угрозы жизни или здоровью. А как няня, следящая за несколькими детьми удержит его во дворе, силой? Для нас это неприемлимо!!! Но, всё равно, спасибо!;
1;Я считаю, однозначно такой возраст - только наню домой.Ведь все в доме для ребенка - и кроватка, и стульчик, и посуда, и постель, в конце-концов наверняка предусмотрено, чтобы в ближайших метрах не было никакой опасности для ребенка.Что в поисках посоветовать?Можно по объявлению, можно попробовать агентства, но тогда чтобы не быть лохом, сначало - няню, потом - деньги.Сейчас действительно есть возможности для установки видеонаблюдения - считаю совсем не лишнее.И конечно оптимально - взять няню и какое-то время, я бы например до месяца посидела бы с ней дома - тогда уже точно будешь знать - подходит или нет.Ко всем своим няням я в обязательном порядке ездила домой - чтобы убедиться где, как и в каких условиях они живут, няням всегда это объясняла, что хотелось бы посмотреть - реакция вполне нормальная. Попросить флюраграфию и основные осмотры, типа дерматолога и т.д. - оптимально конечно сан. книжкаПо опыту скажу, и даже недавно когда искала няню для сестры - я бы сразу говорила, что буду дома, у меня просто дела, и только возможно в будущем выйду на работу (в ккаком-то непонятном будущем) - очень многие однознпачно отказываются, что-то типа ребенок плохо себя ведет с родителями  и т.д. ит.п. - а меня этот факт однозначно настораживает.;
1;Может быть не по теме...., но Вас не смущает ее возраст? Лично я считаю, что для таких маленьких детей нужны няни моложе, так сказать с большими жизненными силами, конечно опыт, как говорится не ...., но тем не менее. Просто у меня был опыт общения с нянями в возрасте, скажу не фонтан (хотя я не сторонник всех под одну гребенку). Это все на тему безопасности ребенка, не успевают они за ними, а в таком юном возрасте глаз да глаз. Для детей по старше, может быть. Удачи Вам.;
2;Спасибо. Возраст конечно смущает. Ребеночку всего два года. В квартире успеет конечно, но на улице. Говорит, что он ее слушается. Одно греет - прогулки скоро сократятся, а там и в садик уже пойдем.;
2;Vioну поставьте камеру, если уже так смущает. На крайний - диктофон, совершенно бюджетный вариант. И ребенка можно же послушать-посмотреть - как он ведет себя по отношению к ней.;
2;За ребенка не переживали не разу что-ли?;
1;еще как переживала. Поэтому и говорю, что легче камеру поставить и все на свои места сразу встанет. А отзывы девочек. Няня может быть супер мила с одним ребенком, а вашего будет не любить. Или на улице одна, дома - другаяв общем конечно, ваше дело. Но разведение тем по форуму - не самая эффективная мера для защиты вашего ребенка от чужого посягательства. имхо. даже больше - самая не эффективная.;
1;Я вообще против нянь...Доверять своего ребенка постороннему человеку.  Это на тему все мы людиНяня может быть супер мила с одним ребенком, а вашего будет не любить. Или на улице одна, дома - другая Ребенку еще предстоит это пройти в образовательных учреждениях. А пока такой малыш...Нужна мах дружелюбная атмосфера, а лучше мамы(любящей ) ее никто не создаст. Так что дарите ребенку любовь, берегите его слезы, учите тому, что сами умеете, растите в нем то, что цените. Конечно ситуации бывают разные, мамы спешат на работу чтобы свести концы с концами. Но я не понимаю когда мамы родят и бегом на работу, ура ура, как я устала горшки, платки и каши. Няня справится. А еще лучше фраза' меня на работе ждут', пусть лучше ребенок с тоской в глазах ждет маму, и минуты до ее прихода кажутся малышу вечностью  Как говорится, у маленьких детей большие проблемы;
2;"Девочки, я в этом деле новичок, поэтому прошу совета. Мне нужна няня на время """"отсидеться после болезни"""", т.е. не постоянно. Вопрос. Если няня приходит ко мне домой - как решается вопрос с кормежкой? Я должна заранее приготовить завтрак, обед и ужин (для ребенка и для няни) или это должна делать няня? Я так подумала, если детей водят домой  к няне, то по идее она им и готовит..без доп.оплаты или КАК?";
2;Аксиньятут все по договоренности. Нет такого - обязана. Вы обсуждаете условия с человеком. Если вам принципиально - это ваше требование, ищите в соответствии с ним. Если не очень принципиально, то если человек делать не хочет этого (готовить), то тогда соглашаетесь на его условия. Тут очень индивидуально и нет правил.В некоторых семьях няни вообще не готовят, у кого-то готовят. У кого-то не гладят, у кого-то убирают и т.д.Имхо, человека хорошего найти;
2;какие то дешевые уж очень няниУ меня мама платит,на много больше,выходит где то рублей 300 час наверноеНо в услуги входит еще и уборка,стирка+глажка,готовка еды для ребенка.В среднем в месяц наша Елена получает 20-25тыс р где то,ну и иногда ей премии дают. иногда она ребенка с собой на выходные забирает или на те дни,когда все разъезжаются,ну и тогда конечно сверх оплачивается.ну и она просто золото,а не женщина,и не старая лет 50 ей где то наверное. Она по профессии швея,и часто что нибудь да по фигуре подгонит-подлатает. У меня девочка знакомая работает няней,так ей платят 250 за час и домой на такси отправляют,так как родители поздно приходят обычно. Да и сама когда няней подрабатывала,мне тоже 250р в час платили,но там было два ребенка. Да так приятно было в семье той работать,подарки мне дарили почти каждый месяц вместе с зарплатой,тоже такие люди хорошие. Но в свое время наслышалась от девчонок про семьи,да про то как мужья приставали,так что няней больше не подрабатываю,хотя работа-лучше на мой взгляд не найти))))) Но я нанималась не от агентства,а через знакомых в детском саду,и может наличие пед образования влияло на стоимость услуг,даже не знаю,каждая семья сугубо индивидуально и каждый сам (наверное) решает сколько за няню платить.;
2;"Всем привет! Пару раз видела сообщения о том что - """"няня была полной""""... разве это говорит о том что она будет плохо заботиться о вашем малыше... Я например полная, но детей обожаю   и своих и чужих…";
2;Ирина РомановаИр,видимо проблема возникала с шустрыми детками-за ними быстро бегать нужно;
2;Лучше мамы няни нет;
2;Мама ПолькинаА кроме мамы сыну на еду никто не заработает - жизнь вынуждает.....;
1;Да я против частного сада ничего не имею, тем более что их много рядом, но разве они работают так - чтоб привели на час утром ребенка, потом забрали, а потом на 4 часа днем??? На весь день я пока ребенка отдавать не готова, она маленькая совсем, с моей точки зрения... И потом - ребенок утром еще спит (не всегда, но чаще всего...) - пока я старшего в школу вожу. И в большей степени меня в данный момент волнует, кто б ДОМА присматривал за ребенком вот этот час утром!!! А уже для своей работы днем я еще что-то б придумывала потом .... можно найти варианты! А так вообще некого даже попросить, потому что родственники далеко, а сами мы здесь совсем одни и недавно((((. Друзьями-знакомыми еще не обросли))))) Поэтому все же для нас пока приходящая няня была бы лучше во всех отношениях. В принципе, даже и не обязательно чтобы была женщина в возрасте, тут тоже можно разные варианты рассмотреть. Так что будем искать, может через агентство, или через объявления в газетках, если здесь не получится((((,  хотя так не хотелось бы (многие обжигаются, пишут)    Но все равно, спасибо Вам за совет... ;
2;Janna_DOR,  может тогда искать человека который будет водить старшего в школу? и отдельно человека на игры после обеда? Просто наверно тяжело искать человека с таким разрывом временным, хотя всё возможно, удачи вам в поиске!;
1;"Janna_DOR, только если ваш ребенок """"влюбится"""" в няню, заинтересуется ею (она его сможет заинтересовать. как угодно), вы сможете работать. Если ваш ребенок """"мамсик"""" - ваш план не реальный. Ребь, зная что вы дома, прилипнет к вам.";
1;Да, я и такой вариант тоже рассматриваю! Меня бы это тоже устроило. Просто тоже проблема другая - надо ли это кому? И СКОЛЬКО тогда за это платить? Одно дело - один человек,  одной няне тогда можно было бы платить за день стабильно, и мне, и ей выгодно.... мне-то все равно, кому платить, а вот тому, кто водить будет - разве кто согласится на 1 час просто отводить ребенка? Что-то я даже таких и расценок не встречала. Если Вы посоветуете, какие тогда условия предлагать - буду благодарна. Можно, например, конечно, просто договариваться с кем-то из родителей одноклассников, опять же - игра в одни ворота, я-то водить не смогу, чтоб по очереди....Ну, вобщем, будем искать разные варианты. Спасибо за советы и поддержку! Да это не план, все уже отработано на практике)))) - я весь прошлый год так работала. И раньше со старшим ребенком так вместе работали)))) Было кому просто присматривать и от меня отвлекать. А сейчас вот мы переехали и условия поменялись, увы, теперь надо искать нового человека! Плюс добавилась еще и школа, в том и сложность. Думаю вот, по соседкам-бабушкам походить что ли??? ))));
2;Janna_DOR, если няня, кот. будет водить ребенка в школу, живет рядом с вами и школа недалеко - от 100р до 200. На детской площадке гуляют с детьми бабушки? Поспрашивайте их. Если не они сами, то может их подружки-соседки согласятся подработать. Пожилых сильно не стоит просить.То же касается и молодых мам.;
2;Спасибо за советы  , действительно, на площадке поспрашивать - идея, а я что-то о таком простом варианте и не подумала. Буду ждать теперь на улице погоды)))) А параллельно вдруг и здесь что еще посоветуют))));
1;Вот вам и няня!!!!!Какой раз убеждаюсь,что нельзя доверять свою лялю НИКОМУ!!!;
1;Господи, да что же это за тварь такая! как можно так ненавидеть детей! Всем мамам, которым не терпится выйти на работу, надо это посмотреть.;
1;pat полностью с вами согласна!!А этой твари грозит всего лишь 3 месяца лишения свободы или штраф 40 тыс.....Вот наш гуманный суд!!!!!;
1;Настасья777, я не смогла досмотреть доконца этот ролик! Слезы закапали!  Как можно быть такой?!  как можно вот так бить такое без защитное, маленькое существо! Этот человек без сердце, души!;
1;Настасья777, ужас, я в шоке, сколько злобы у этой бабки. Наверное поэтому моя подружка очень долго няню искала, а все из-за того, что сразу говорила, что будет вестись видеонаблюдение.;
1;"Да, девочки...какое кошмарное видео..  .А все потому что мы мамы слишком уж доверяем первому встречному..  .Когда я искала няню я просмотрела 4 приходящих...и еще в 5 """"няньках на дому """" побывала... из них только одна (!!!) имела педагогическое образование,санитарную книжку и смогла внятно ответить на мои вопросы ( вот мы к ней сейчас и ходим)...    Остальные только о деньгах и мечтают...ни питания, ни присмотра не прилагается... куча разновозрастных детей носится по дому..  .включенные телевизоры даже при родителях...     На работу,конечно надо , но не такой же ценой.... ";
1;"Baksi 1978, я с Вами немного не согласна :     если в квартире будет стоять камера, конечно няня будет """" приличная"""" ,а уберешь камеру - опять переживания..  .Когда я выбрала няню, то еще некоторое время приходила """"невпопад"""" - то пораньше, то без предупреждения зайду """"посмотреть""""....И так раз за разом...и вы знаете ни разу наша няня не """"попалась"""" - всегда дружелюбна, и всегда порядок в доме, и всегда приготовленная еда...   Все-таки я думаю, ЧТО надо придирчиво выбирать няню, А не первую попавшуюся..";
1;ребенок во время болезни в маме нуждается в родной а не в чужой тете, плюс болезнь ослабляет, ребенок капризничает!лучше на больничный пойти;
2;Девочки, хочется узнать как относиться к няне свидетельнице Иеговы? мне говорила знакомая что оставляла ребенка 3 мес на 1,5 года с такой няней и никаких нареканий, но надо что бы была крещенная, т.к. несут ответственность перед богом.;
1;pupupidu, о боже. Лучше не связывайтесь.;
1;вот и меня настораживает а вдруг начнет свою тему двигать ребенку.;
1;pupupidu, маленький ребенок вряд ли что-то поймет из их теории, просто я бы побоялась доверять ей его, не зная сути их веры (хз как она может повести себя в той или иной ситуации с вашим ребенком). Это сугубо моё личное мнение. Женщина вполне может быть заботливой и порядочной.;
2;pupupidu, Это было 14 лет назад, конечно, но у меня была няня из свидетелей, ребенку был год и до полутора она его нянчила, перешла к нам по наследству, так сказать. Так вот, лучше, порядочней и ответственней ее не было, это как то было с верой связано, а ребенок маленький, ему ничего из этого внушить невозможно. Имхо.;
2;Найти хорошую няню вполне реально,главное правильно подойти к данному вопросу. В первую очередь, решите для себя, какой именно должна быть няня вашего ребенка, должна ли она  быть логическим продолжением мамы или кем-то, с кем ребенок может приобрести дополнительный опыт.Подыщите в интернете варианты подбора и основные правила.;
1;хэх, кто ж за три копейки будет с чужим ребенком сидеть? Вы же не желаете работать за гроши, няни с тех же позиций проходят к работе. Хорошая няня получает 30-50 тыс, и передается из рук в руки, а не объявления расклеивает. А непрофессионалу детей доверять мне страшно, да и половину дохода отдавать не хочется. Лучше самой сидеть, если нет достойных нянь. Вот и сижу, и работаю и сада жду...;
2;cherrymeпривеет солнышко)))) Инна ты знаешь, как нам повезло с няней, такую я боле не найду видимо, потому как ее няней сложно назвать, для нас она родственница, бабушка.. Таких еще найти надо.. И я имею в виду что мне не жалко платить. кстати 50 тыс это тоже гон.. Но вот найти в наше время человека, которому можно доверять, не купить доверие но доверять ребенка это очень сложно и практически не возможно((пы сы как у вас дела?? что новенького));
2;cherryme, 50 тысяч .. что то запредельное;
2;я общаюсь в таком кругу людей, где няни стоят именно от 30, и они отличные, а дешевле- второй сорт. Я тоже считаю, что 50 это слишком, поэтому и не нанимаю, а дешевле Хороших не нашла, ни через агентство, ни через знакомых. И я не верю, что есть добросовестные няни, работающие за гроши, это либо бабулька болезненная или молодая свистулька. Ни та, ни другая ничего хорошего ребенку не даст, увы. Ирочка, привет! Да, вам повезло, но это хорошее исключение из правил, жаль, что здоровье подвело ее((( У нас все отлично, спасибо, деткам привет! :-* AnnaНИКолавна, есть примеры дешевле и хорошего качества?;
1;мы вот начали искать няню.... так страшно....;
2;cherryme, за 50 то не лучше ли маме быть няней?)))  Мне не нужен домашний педагог-логопед, мне нужна приходящая няня, в помошь нашей бабушке в уходе за внуком, возраст от 30. Ну и как минимум один собственный ребенок у няни) а все остальное-видно только при контакте с ребенком,тут уж или не подходит или подходит;
2;AnnaНИКолавна, я же писала, что именно поэтому не могу себе позволить няню, а абы какой доверять ребенка не хочу. Поэтому приходиться ждать сада и работать в неполный день и самой сидеть с ребенком и старший сын помогает. Ну нет нянь альтруисток с пед образованием, с любовью к чужим детям, которая готова принять ребенка в любое удобное мне время за 10-15 тыс, не зря же эта тема так актуальна. если я не права- любезно прошу дать номер такой няни, буду дико благодарна!;
2;Как-то печально,когда в словах мамы звучат гордость и предубеждение по отношению к другим. Хотя видовая дискриминация - это порождение идеологических искажений нашего общества, все же надо стараться не растлевать душу.;
2;vladleda, не тяните одеяло на себя, пожалуйста. Лучше поделитесь если знаете приличную няню за 3 копейки, мне не удалось найти, при чем тут гордость и предупреждение, тема о нянях, при чем тут растление души, в самом деле?! Зачем выдергивать из контекста фразы, когда было написано, что мне не по карману няня за такую цену?;
2;cherryme, бред какой то))))));
2;Мария@@@,  бренд в теме  о поиске нянь давать характеристики высказываниям других. Для этого есть другие темы. Из кустов крикнуть и не аргументировать может каждый. По теме есть предложения?;
2;cherryme, есть. Вы в кругах  вращаетесь где люди как я понимаю все с нянями. Так зачем Вам искать? Достаточно их рекомендаций. Тем более разброс цен от 30)))) ну про кусты я скромно промолчу))));
